"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value","Flag and Footnotes"
"2011","Slovakia","Total","Total","Total","Total","Person","5",""
"2011","Slovakia","Total","Total","Total","Total positive decisions","Person","5",""
"2011","Slovakia","Total","Total","Total","Geneva Convention status","Person","0",""
"2011","Slovakia","Total","Total","Total","Humanitarian status","Person","0",""
"2011","Slovakia","Total","Total","Total","Rejected","Person","0",""
"2011","Finland","Extra-EU28 (current composition)","Total","Total","Total","Person","340",""
"2011","Finland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","275",""
"2011","Finland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","20",""
"2011","Finland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","40",""
"2011","Finland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","65",""
"2011","Finland","Total","Total","Total","Total","Person","340",""
"2011","Finland","Total","Total","Total","Total positive decisions","Person","275",""
"2011","Finland","Total","Total","Total","Geneva Convention status","Person","20",""
"2011","Finland","Total","Total","Total","Humanitarian status","Person","40",""
"2011","Finland","Total","Total","Total","Rejected","Person","65",""
"2011","Sweden","Extra-EU28 (current composition)","Total","Total","Total","Person","13,195",""
"2011","Sweden","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","1,820",""
"2011","Sweden","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","455",""
"2011","Sweden","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","640",""
"2011","Sweden","Extra-EU28 (current composition)","Total","Total","Rejected","Person","11,375",""
"2011","Sweden","Total","Total","Total","Total","Person","13,225",""
"2011","Sweden","Total","Total","Total","Total positive decisions","Person","1,825",""
"2011","Sweden","Total","Total","Total","Geneva Convention status","Person","455",""
"2011","Sweden","Total","Total","Total","Humanitarian status","Person","645",""
"2011","Sweden","Total","Total","Total","Rejected","Person","11,400",""
"2011","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total","Person","17,665",""
"2011","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","7,250",""
"2011","United Kingdom","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","4,010",""
"2011","United Kingdom","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","3,060",""
"2011","United Kingdom","Extra-EU28 (current composition)","Total","Total","Rejected","Person","10,415",""
"2011","United Kingdom","Total","Total","Total","Total","Person","17,690",""
"2011","United Kingdom","Total","Total","Total","Total positive decisions","Person","7,255",""
"2011","United Kingdom","Total","Total","Total","Geneva Convention status","Person","4,015",""
"2011","United Kingdom","Total","Total","Total","Humanitarian status","Person","3,065",""
"2011","United Kingdom","Total","Total","Total","Rejected","Person","10,435",""
"2011","Iceland","Extra-EU28 (current composition)","Total","Total","Total","Person","0",""
"2011","Iceland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2011","Iceland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2011","Iceland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2011","Iceland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","0",""
"2011","Iceland","Total","Total","Total","Total","Person","0",""
"2011","Iceland","Total","Total","Total","Total positive decisions","Person","0",""
"2011","Iceland","Total","Total","Total","Geneva Convention status","Person","0",""
"2011","Iceland","Total","Total","Total","Humanitarian status","Person","0",""
"2011","Iceland","Total","Total","Total","Rejected","Person","0",""
"2011","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total","Person","55",""
"2011","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","15",""
"2011","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2011","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2011","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Rejected","Person","40",""
"2011","Liechtenstein","Total","Total","Total","Total","Person","60",""
"2011","Liechtenstein","Total","Total","Total","Total positive decisions","Person","15",""
"2011","Liechtenstein","Total","Total","Total","Geneva Convention status","Person","0",""
"2011","Liechtenstein","Total","Total","Total","Humanitarian status","Person","0",""
"2011","Liechtenstein","Total","Total","Total","Rejected","Person","45",""
"2011","Norway","Extra-EU28 (current composition)","Total","Total","Total","Person","8,650",""
"2011","Norway","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","710",""
"2011","Norway","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","290",""
"2011","Norway","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","335",""
"2011","Norway","Extra-EU28 (current composition)","Total","Total","Rejected","Person","7,940",""
"2011","Norway","Total","Total","Total","Total","Person","8,675",""
"2011","Norway","Total","Total","Total","Total positive decisions","Person","710",""
"2011","Norway","Total","Total","Total","Geneva Convention status","Person","290",""
"2011","Norway","Total","Total","Total","Humanitarian status","Person","335",""
"2011","Norway","Total","Total","Total","Rejected","Person","7,965",""
"2011","Switzerland","Extra-EU28 (current composition)","Total","Total","Total","Person","3,595",""
"2011","Switzerland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","350",""
"2011","Switzerland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","35",""
"2011","Switzerland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","285",""
"2011","Switzerland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","3,245",""
"2011","Switzerland","Total","Total","Total","Total","Person","3,625",""
"2011","Switzerland","Total","Total","Total","Total positive decisions","Person","355",""
"2011","Switzerland","Total","Total","Total","Geneva Convention status","Person","35",""
"2011","Switzerland","Total","Total","Total","Humanitarian status","Person","290",""
"2011","Switzerland","Total","Total","Total","Rejected","Person","3,270",""
"2011","Total","Extra-EU28 (current composition)","Total","Total","Total","Person","140,840",""
"2011","Total","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25,765",""
"2011","Total","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","14,110",""
"2011","Total","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","6,485",""
"2011","Total","Extra-EU28 (current composition)","Total","Total","Rejected","Person","115,075",""
"2011","Total","Total","Total","Total","Total","Person","141,135",""
"2011","Total","Total","Total","Total","Total positive decisions","Person","25,785",""
"2011","Total","Total","Total","Total","Geneva Convention status","Person","14,115",""
"2011","Total","Total","Total","Total","Humanitarian status","Person","6,500",""
"2011","Total","Total","Total","Total","Rejected","Person","115,350",""
"2012","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total","Person","132,105",""
"2012","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25,220",""
"2012","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","13,510",""
"2012","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","6,255",""
"2012","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Rejected","Person","106,885",""
"2012","European Union (current composition)","Total","Total","Total","Total","Person","132,310",""
"2012","European Union (current composition)","Total","Total","Total","Total positive decisions","Person","25,240",""
"2012","European Union (current composition)","Total","Total","Total","Geneva Convention status","Person","13,510",""
"2012","European Union (current composition)","Total","Total","Total","Humanitarian status","Person","6,270",""
"2012","European Union (current composition)","Total","Total","Total","Rejected","Person","107,075",""
"2012","Belgium","Extra-EU28 (current composition)","Total","Total","Total","Person","12,485",""
"2012","Belgium","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","325",""
"2012","Belgium","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","295",""
"2012","Belgium","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2012","Belgium","Extra-EU28 (current composition)","Total","Total","Rejected","Person","12,160",""
"2012","Belgium","Total","Total","Total","Total","Person","12,520",""
"2012","Belgium","Total","Total","Total","Total positive decisions","Person","325",""
"2012","Belgium","Total","Total","Total","Geneva Convention status","Person","295",""
"2012","Belgium","Total","Total","Total","Humanitarian status","Person",":",""
"2012","Belgium","Total","Total","Total","Rejected","Person","12,195",""
"2012","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total","Person","25",""
"2012","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25",""
"2012","Bulgaria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2012","Bulgaria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2012","Bulgaria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","0",""
"2012","Bulgaria","Total","Total","Total","Total","Person","25",""
"2012","Bulgaria","Total","Total","Total","Total positive decisions","Person","25",""
"2012","Bulgaria","Total","Total","Total","Geneva Convention status","Person","0",""
